0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;93;94;95;96;97;98;99;100;101;102;103;104;105;106;107;108;109;110;111;112;113;114;115;116;117;118;119;120;121;122;123;124;125;126;127;128;129;130;131;132;133;134;135;136;137;138;139;140;141;142;143;144;145;146;147;148;149;150;151;152;153;154;155;156;157;158;159;160;161;162;163;164;165;166;167;168;169;170;171;172;173;174;175;176;177;178;179;180;181;182;183;184;185;186;187;188;189;190;191;192;193;194;195;196;197;198;199;200;201;202;%dCFAThpig;StaDCP;AppDCP;DC(S+S);DCNFEh;CP;SumAA;SumFA;%FAinCFATfraction
3018.4011;Cotton seed expeller, dehulled, CF less than 140 g_kg;;;;;;;4.1;1.6;1.7;3.2;1.2;3.1;10.7;5.2;2.7;5.9;2.9;4.4;4.1;9.3;18.9;4.2;3.7;4.3;;;0.4;1.0;24.0;1.0;2.0;19.0;51.0;0.4;1.0;;80.0;98.0;41.0;69.0;74.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;74.0;;18.0;47.0;61.0;;100.0;;;;;;;;;;;;;;;;;;;67.0;81.0;83.0;79.0;79.0;78.0;92.0;86.0;77.0;80.0;83.0;78.0;78.0;80.0;90.0;89.0;81.0;82.0;;;;;;;;;;;;;;61.0;75.0;29.0;;;;;;;;;30.0;;;;;;;;;;75.0;;58.0;77.0;71.0;66.0;77.0;69.0;86.0;80.0;75.0;71.0;77.0;71.0;70.0;75.0;83.0;70.0;74.0;73.0;;;;;;;80.0;68.0;;;;;26.0;91.0;30.0;28.0;;;82.0;91.2;99.8;75.0
1005.000;Barley;;;;;;;3.6;1.7;2.2;3.4;1.2;3.5;4.9;5.0;2.2;6.9;3.1;4.9;4.1;6.0;23.5;4.0;10.8;4.2;;;;0.4;23.0;0.4;1.0;13.0;56.0;6.0;;;74.0;83.0;35.0;90.0;85.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;74.0;;15.0;92.0;85.0;;100.0;;;;;;;;;;;;;;;;;;;77.0;82.0;84.0;76.0;81.0;81.0;83.0;82.0;82.0;83.0;77.0;80.0;73.0;75.0;88.0;76.0;80.0;81.0;;71.0;54.0;;;;;;;;;;;70.0;64.0;84.0;;;;;;;;;38.0;;;;;;;;;;64.0;;81.0;91.0;76.0;75.0;79.0;82.0;78.0;81.0;79.0;81.0;75.0;80.0;75.0;72.0;87.0;72.0;83.0;78.0;;65.0;85.0;15.0;87.0;;80.0;84.0;;;;;54.0;58.0;35.0;30.0;98.0;75.0;78.0;95.2;99.8;70.0
4004.3062;Vinasse, beet, CP greater than 240 g_kg;;;;;;;0.8;2.0;0.4;0.9;0.4;1.2;0.4;0.7;0.6;1.5;0.9;1.3;2.1;3.8;26.0;1.7;1.5;1.4;;;;;;;;;;;;;87.0;;;94.0;90.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40.0;;;96.0;69.0;;100.0;;;;;;;;;;;;;;;;;;;95.0;95.0;95.0;94.0;95.0;95.0;94.0;94.0;95.0;95.0;95.0;95.0;95.0;95.0;95.0;95.0;94.0;94.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;87.0;67.0;;;;;95.0;;65.0;57.0;;;95.0;47.6;;
4001.6372;Potato cuttings_chips, prefried, CFATh 120 - 180 g_kg DM;;;;;;;5.8;1.5;1.5;4.5;1.2;4.3;3.5;4.4;1.6;6.3;4.0;5.3;5.8;11.9;13.5;3.9;4.3;4.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;67.0;;90.0;98.0;94.0;;100.0;;;;;;;;;;;;;;;;;;;55.0;55.0;55.0;54.0;55.0;55.0;55.0;54.0;54.0;55.0;55.0;55.0;55.0;55.0;54.0;54.0;53.0;54.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;85.0;91.0;60.0;51.0;;;54.0;87.3;;
4004.642;Sugarbeet leaves, fresh;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;82.0;38.0;67.0;85.0;81.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3018.4073;Cottonseed meal, solvent extracted, non-dehulled, CF greater than 200 g_kg;;;;;;;4.1;1.6;1.7;3.2;1.2;3.1;10.7;5.2;2.7;5.9;2.9;4.4;4.1;9.3;18.9;4.2;3.7;4.3;;;0.4;1.0;24.0;1.0;2.0;19.0;51.0;0.4;1.0;;77.0;94.0;41.0;69.0;66.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;44.0;64.0;68.0;50.0;48.0;60.0;71.0;69.0;54.0;55.0;53.0;69.0;66.0;51.0;68.0;43.0;58.0;55.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;58.0;77.0;71.0;66.0;77.0;69.0;86.0;80.0;75.0;71.0;77.0;71.0;70.0;75.0;83.0;70.0;74.0;73.0;;;;;;;;;;;;;;;;;;;55.0;91.2;99.8;65.0
1006.000;Millet;;;;;;;1.8;2.7;1.8;3.0;1.2;3.7;3.7;5.3;2.1;11.5;3.7;5.0;10.1;6.4;21.1;2.5;6.6;5.9;;;;;12.0;0.4;5.0;18.0;58.0;3.0;1.0;;70.0;84.0;12.0;88.0;77.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;85.0;;8.0;94.0;83.0;;100.0;;;;;;;;;;;;;;;;;;;80.0;82.0;87.0;84.0;88.0;88.0;89.0;90.0;91.0;92.0;86.0;88.0;91.0;89.0;92.0;90.0;88.0;91.0;;;;;;;;;;;;;;84.0;75.0;90.0;;;;;;;;;38.0;;;;;;;;;;75.0;;87.0;83.0;75.0;79.0;86.0;83.0;89.0;79.0;80.0;82.0;86.0;81.0;81.0;82.0;82.0;80.0;76.0;81.0;;;;;;;;;;;;;35.0;84.0;27.0;21.0;;;85.0;98.1;97.4;90.0
3014.000;Hemp seed;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;75.0;91.0;13.0;45.0;62.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1010.2342;Wheat starch, STAam 200 - 400 g_kg DM;;;;;;;4.3;1.6;2.2;3.2;1.0;3.1;5.4;3.9;2.4;5.9;3.5;5.1;5.8;5.8;16.3;4.8;6.7;3.9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;84.0;;45.0;93.0;90.0;;100.0;;;;;;;;;;;;;;;;;;;100.0;96.0;98.0;99.0;100.0;95.0;95.0;95.0;95.0;95.0;95.0;95.0;95.0;95.0;95.0;95.0;95.0;95.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;64.0;81.0;60.0;54.0;;;95.0;84.9;;
4004.2092;Sugarbeet pulp, dried, SUG 100 - 150 g_kg;;;;;;;4.9;1.4;1.2;4.4;0.9;3.4;4.0;3.4;2.8;5.5;4.5;5.3;4.6;10.1;9.8;3.9;4.0;4.5;;;;;;;;;;;;;60.0;63.0;84.0;91.0;86.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;19.0;;80.0;92.0;80.0;;100.0;;;;;;;;;;;;;;;;;;;49.0;57.0;50.0;33.0;48.0;51.0;59.0;51.0;54.0;52.0;58.0;45.0;45.0;39.0;59.0;46.0;50.0;41.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;45.0;;60.0;89.0;;42.0;83.0;;;;;87.0;;60.0;34.0;;;48.0;78.6;;
4009.000;Onions, fresh;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;75.0;80.0;85.0;95.0;90.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2013.421;Fat_oil, Groundnut oil;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;10.1;1.0;3.0;47.7;30.2;1.0;7.0;;;95.0;;;95.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;95.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;91.0;;;;;;;;;;;;92.0;;;;;;;;;;;;;;;;;;;;92.0;;;;;;;;;;;;;;;;;;;;;;95.0;;;;;95.0;;;;;;95.0;;;;;;;100.0;95.0
1010.2054;Wheat gluten feed, dried, ASH greater than 60 g_kg;;;;;;;3.1;1.5;2.1;3.3;1.3;3.2;6.1;3.9;2.6;6.3;3.0;4.9;4.7;6.8;19.5;4.9;6.4;4.5;;;;;;;;;;;;;70.0;70.0;30.0;84.0;77.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;68.0;;18.0;81.0;72.0;;100.0;;;;;;;;;;;;;;;;;;;81.0;83.0;76.0;76.0;83.0;78.0;79.0;78.0;78.0;78.0;78.0;79.0;79.0;78.0;78.0;78.0;78.0;78.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;65.0;73.0;;;;;51.0;59.0;55.0;53.0;;;78.0;88.0;;
8007.000;Greaves meal;;;;;;;5.0;1.4;0.7;3.0;0.7;2.7;6.9;3.3;1.7;5.7;2.1;4.4;7.9;7.3;11.3;14.2;8.9;3.8;;0.1;0.2;2.5;25.0;3.0;17.0;40.5;6.5;1.0;0.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;88.0;;;88.0;88.0;;100.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;87.0;80.0;77.0;;;;91.0;96.3;
2013.4071;Groundnut meal, dehulled, CF less than 75 g_kg;;;;;;;3.3;1.2;1.4;2.6;1.0;3.3;10.9;4.9;2.3;6.3;3.7;4.0;3.9;11.3;18.5;5.5;4.3;4.7;;;;;10.0;1.0;3.0;47.5;30.0;1.0;7.0;;91.0;80.0;53.0;84.0;85.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;86.0;;56.0;84.0;83.0;;100.0;;;;;;;;;;;;;;;;;;;86.0;93.0;87.0;88.0;87.0;92.0;96.0;94.0;89.0;92.0;93.0;91.0;90.0;93.0;93.0;85.0;90.0;91.0;;82.0;92.0;;;;;;;;;;;85.0;60.0;45.0;;;;;;;;;38.0;;;;;;;;;;60.0;;82.0;90.0;76.0;81.0;88.0;89.0;90.0;92.0;84.0;88.0;91.0;89.0;87.0;88.0;90.0;77.0;86.0;85.0;;82.0;69.0;20.0;83.0;;91.0;83.0;;;;;68.0;71.0;25.0;22.0;45.0;19.0;75.0;93.1;99.5;65.0
2013.4012;Groundnut expeller, partly dehulled, CF 75 - 145 g_kg;;;;;;;3.3;1.2;1.4;2.6;1.0;3.3;10.9;4.9;2.3;6.3;3.7;4.0;3.9;11.3;18.5;5.5;4.3;4.7;;;;;10.0;1.0;3.0;47.5;30.0;1.0;7.0;;90.0;97.0;39.0;84.0;84.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;85.0;;53.0;77.0;79.0;;100.0;;;;;;;;;;;;;;;;;;;86.0;93.0;87.0;88.0;87.0;92.0;96.0;94.0;89.0;92.0;93.0;91.0;90.0;93.0;93.0;85.0;90.0;91.0;;;;;;;;;;;;;;84.0;87.0;30.0;;;;;;;;;38.0;;;;;;;;;;87.0;;82.0;90.0;76.0;81.0;88.0;89.0;90.0;92.0;84.0;88.0;91.0;89.0;87.0;88.0;90.0;77.0;86.0;85.0;;82.0;79.0;20.0;83.0;;92.0;84.0;;;;;47.0;83.0;25.0;21.0;;;75.0;93.1;99.5;75.0
3003.0002;Sunflower seed, partly dehulled, CF 90 - 200 g_kg;;;;;;;3.5;2.2;1.7;3.7;1.2;4.1;8.1;4.6;2.5;6.3;2.5;4.9;4.3;9.2;19.3;5.7;4.3;4.3;;0.1;0.2;0.3;7.0;0.3;4.0;22.0;65.0;0.4;0.3;;79.0;94.0;19.0;50.0;71.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;78.0;88.0;74.0;77.0;83.0;80.0;91.0;83.0;82.0;80.0;83.0;79.0;77.0;78.0;86.0;67.0;80.0;76.0;;80.0;92.0;;;;;;;;;;;85.0;96.0;12.0;;;;;;;;;32.0;;;;;;;;;;96.0;;;;;;;;;;;;;;;;;;;;;;;;;;85.0;61.0;;;;;;;;;15.0;3.0;78.0;92.4;99.6;95.0
7002.2101;Molasses, sugarcane, SUG less than 475 g_kg;;;;;;;0.4;0.4;0.6;1.0;0.2;0.9;0.2;0.5;0.2;1.1;0.4;1.9;3.4;17.8;7.6;1.4;1.0;1.2;;;;;;;;;;;;;21.0;;;86.0;80.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;32.0;;;91.0;85.0;;100.0;;;;;;;;;;;;;;;;;;;91.0;95.0;95.0;92.0;95.0;93.0;87.0;88.0;87.0;92.0;91.0;94.0;95.0;95.0;93.0;93.0;88.0;91.0;;40.0;;;;;;;;;;;;34.0;;71.0;;;;;;;;;50.0;;;;;;;;;;;;93.0;98.0;92.0;91.0;95.0;94.0;83.0;90.0;84.0;93.0;90.0;95.0;98.0;95.0;92.0;92.0;81.0;88.0;;68.0;;;90.0;;;80.0;;;;;53.0;;60.0;38.0;100.0;80.0;94.0;40.2;;
1013.000;Millet, (pearl millet);;;;;;;1.8;2.7;1.8;3.0;1.2;3.7;3.7;5.3;2.1;11.5;3.7;5.0;10.1;6.4;21.1;2.5;6.6;5.9;;;;;12.0;0.4;5.0;18.0;58.0;3.0;1.0;;72.0;85.0;20.0;88.0;84.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;86.0;;8.0;95.0;91.0;;100.0;;;;;;;;;;;;;;;;;;;80.0;82.0;87.0;84.0;88.0;88.0;89.0;90.0;91.0;92.0;86.0;88.0;91.0;89.0;92.0;90.0;88.0;91.0;;;;;;;;;;;;;;84.0;75.0;91.0;;;;;;;;;38.0;;;;;;;;;;75.0;;87.0;83.0;75.0;79.0;86.0;83.0;89.0;79.0;80.0;82.0;86.0;81.0;81.0;82.0;82.0;80.0;76.0;81.0;;;;;;;;;;;;;47.0;85.0;27.0;21.0;;;85.0;98.1;97.4;90.0
5008.6022;Maize silage, DM 340 - 380 g_kg;;;;;;;2.4;1.5;1.4;3.2;0.4;3.3;2.0;3.8;1.7;8.8;2.2;4.5;7.7;6.1;12.2;3.9;6.5;3.8;;;;;;;;;;;;;43.0;;;;75.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;68.0;73.0;;;;;;;;;;;;75.5;;
5004.6092;Lucerne (alfalfa), artificially dried, CP 140 - 160 g_kg;;;;;;;4.3;1.5;1.0;4.0;1.4;4.0;4.1;4.6;2.0;6.9;3.1;5.1;5.1;11.1;9.6;4.7;4.8;4.2;;;;;;;;;;;;;67.0;;;;63.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;81.5;;
5007.639;Pea leaves, ensiled;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;68.0;;;;64.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1002.201;Maize starch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;97.0;97.0;96.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;97.0;95.0;;100.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;100.0;;;;;;;;;40.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;90.0;;;;;0.0;;65.0;25.0;99.0;;;;;
3018.0001;Cotton seeds, delinted, CF less than 100 g_kg;;;;;;;4.1;1.6;1.7;3.2;1.2;3.1;10.7;5.2;2.7;5.9;2.9;4.4;4.1;9.3;18.9;4.2;3.7;4.3;;;0.2;1.0;24.0;1.0;2.0;19.0;51.0;0.2;1.0;;80.0;99.0;41.0;75.0;84.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;60.0;78.0;17.0;;;;;;;;;30.0;;;;;;;;;;78.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;91.2;99.4;95.0
4001.2032;Potato protein, ASH greater than 10 g_kg;;;;;;;7.8;2.3;1.5;5.7;1.4;5.6;5.2;6.4;2.2;10.2;5.6;6.6;4.9;12.7;10.9;4.9;4.9;5.3;;;;;;;;;;;;;89.0;79.0;;93.0;88.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;94.0;;100.0;100.0;94.0;;100.0;;;;;;;;;;;;;;;;;;;91.0;93.0;70.0;89.0;83.0;91.0;93.0;88.0;91.0;92.0;88.0;91.0;89.0;87.0;88.0;90.0;88.0;88.0;;87.0;88.0;;;;;;;;;;;90.0;60.0;68.0;;;;;;;;;65.0;;;;;;;;;;60.0;;89.0;91.0;75.0;88.0;85.0;90.0;93.0;91.0;90.0;92.0;92.0;90.0;88.0;86.0;90.0;83.0;89.0;88.0;;;;;;;;;;;;;100.0;55.0;60.0;51.0;100.0;7.0;90.0;104.1;;
4004.2093;Sugarbeet pulp, dried, SUG 150 - 200 g_kg;;;;;;;4.1;1.3;1.0;3.8;0.7;3.0;3.4;3.0;2.4;4.8;3.8;4.7;4.4;11.3;10.0;3.5;3.4;3.9;;;;;;;;;;;;;66.0;58.0;84.0;91.0;87.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;31.0;;80.0;93.0;82.0;;100.0;;;;;;;;;;;;;;;;;;;49.0;57.0;50.0;33.0;48.0;51.0;59.0;51.0;54.0;52.0;58.0;45.0;45.0;39.0;59.0;46.0;50.0;41.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;45.0;;60.0;88.0;;42.0;84.0;;;;;87.0;;60.0;34.0;;;48.0;72.5;;
9011.001;Biscuits, ground CFATh _ 120 g_kg;;;;;;;2.5;1.5;2.1;3.3;1.0;3.6;4.1;4.6;2.4;6.6;2.8;4.5;3.7;5.8;27.7;3.9;9.7;4.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;76.0;;16.0;101.0;97.0;;100.0;;;;;;;;;;;;;;;;;;;70.0;83.0;75.0;72.0;75.0;79.0;87.0;84.0;80.0;84.0;83.0;78.0;76.0;73.0;88.0;79.0;79.0;81.0;;82.0;82.0;;;;;;;;;;;78.0;82.0;91.0;;;;;;;;;42.0;;;;;;;;;;82.0;;70.0;81.0;77.0;72.0;75.0;79.0;79.0;78.0;74.0;81.0;77.0;76.0;75.0;72.0;88.0;71.0;81.0;78.0;;;;;;;;;;;;;100.0;91.0;50.0;37.0;98.0;71.0;78.0;94.5;;
7001.421;Fat_oil, Olive oil;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;0.0;12.8;1.4;3.0;62.3;15.3;3.0;2.2;;;95.0;;;95.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;95.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;90.0;;;;;;;;;;;;92.0;;;;;;;;;;;;;;;;;;;;92.0;;;;;;;;;;;;;;;;;;;;;;95.0;;;;;95.0;;;;;;95.0;;;;;;;100.0;95.0
1001.000;Buckwheat;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;74.0;70.0;30.0;76.0;69.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4001.611;Potatoes, dried;;;;;;;5.2;1.7;1.5;4.0;1.5;4.7;5.2;4.3;1.7;6.9;3.9;5.0;3.9;19.1;13.2;3.5;4.2;4.2;;;;;;;;;;;;;39.0;34.0;73.0;92.0;85.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;45.0;;88.0;93.0;87.0;;50.0;;;;;;;;;;;;;;;;;;;65.0;67.0;54.0;64.0;52.0;60.0;60.0;60.0;59.0;60.0;60.0;60.0;60.0;60.0;59.0;59.0;59.0;59.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;59.0;;60.0;53.0;;;60.0;93.7;;
3001.000;Palm kernels;;;;;;;3.0;1.9;1.5;3.1;0.8;3.3;12.0;4.1;1.7;6.3;2.6;4.8;4.0;8.3;17.9;4.6;3.4;4.2;;7.0;47.0;15.0;9.0;;3.0;16.0;2.0;0.5;;;62.0;100.0;46.0;83.0;86.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;53.0;;43.0;71.0;68.0;;100.0;;;;;;;;;;;;;;;;;;;60.0;77.0;61.0;68.0;77.0;73.0;84.0;78.0;73.0;75.0;70.0;74.0;68.0;62.0;73.0;56.0;71.0;73.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;68.0;85.0;35.0;65.0;;60.0;69.0;;;;;62.0;74.0;40.0;34.0;;;69.0;87.5;99.5;95.0
1002.108;Maize bran;;;;;;;3.2;2.1;2.2;3.7;0.7;3.5;5.0;4.7;2.9;11.1;3.6;5.1;7.3;7.0;17.6;4.2;8.4;4.8;;;0.2;0.2;12.0;0.2;2.0;28.0;55.0;1.0;1.0;;65.0;90.0;51.0;84.0;79.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;69.0;22.0;;;;;;;;;;;74.0;58.0;50.0;;;;;;;;;36.0;;;;;;;;;;58.0;;71.0;88.0;76.0;69.0;79.0;83.0;83.0;83.0;78.0;85.0;79.0;80.0;86.0;75.0;82.0;72.0;79.0;78.0;;60.0;87.0;40.0;70.0;;59.0;73.0;;;;;;;;;97.0;49.0;;97.1;99.6;80.0
3003.0003;Sunflower seed, non-dehulled, CF greater than 200 g_kg;;;;;;;3.5;2.2;1.7;3.7;1.2;4.1;8.1;4.6;2.5;6.3;2.5;4.9;4.3;9.2;19.3;5.7;4.3;4.3;;0.1;0.2;0.3;7.0;0.3;4.0;22.0;65.0;0.4;0.3;;76.0;94.0;14.0;27.0;58.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;78.0;92.0;;;;;;;;;;;85.0;96.0;12.0;;;;;;;;;32.0;;;;;;;;;;96.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15.0;3.0;;92.4;99.6;95.0
6009.000;Sweet pepper, fresh;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;56.0;70.0;50.0;83.0;72.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5004.6094;Lucerne (alfalfa), artificially dried, CP greater than 180 g_kg;;;;;;;4.3;1.5;1.0;4.0;1.4;4.0;4.1;4.6;2.0;6.9;3.1;5.1;5.1;11.1;9.6;4.7;4.8;4.2;;;;;;;;;;;;;67.0;;;;63.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;81.5;;
2001.508;Bean straw (Phaseolus);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;62.0;38.0;50.0;72.0;61.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
